,GeneID,GO_acc,geneLink,GOLink,GO,gene_id_go,gene_description
4600,24514,GO:0033160,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0033160,positive regulation of protein import into nucleus translocation,Jak2,Janus kinase 2
4601,24514,GO:0033194,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0033194,response to hydroperoxide,Jak2,Janus kinase 2
4602,24514,GO:0033209,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0033209,tumor necrosis factor-mediated signaling pathway,Jak2,Janus kinase 2
4603,24514,GO:0034050,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0034050,host programmed cell death induced by symbiont,Jak2,Janus kinase 2
4604,24514,GO:0034612,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0034612,response to tumor necrosis factor,Jak2,Janus kinase 2
4605,24514,GO:0035401,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0035401,histone kinase activity (H3-Y41 specific),Jak2,Janus kinase 2
4606,24514,GO:0035409,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0035409,histone H3-Y41 phosphorylation,Jak2,Janus kinase 2
4607,24514,GO:0035556,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0035556,intracellular signal transduction,Jak2,Janus kinase 2
4608,24514,GO:0035722,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0035722,interleukin-12-mediated signaling pathway,Jak2,Janus kinase 2
4609,24514,GO:0042169,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0042169,SH2 domain binding,Jak2,Janus kinase 2
4610,24514,GO:0042393,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0042393,histone binding,Jak2,Janus kinase 2
4611,24514,GO:0042503,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0042503,tyrosine phosphorylation of Stat3 protein,Jak2,Janus kinase 2
4612,24514,GO:0042506,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0042506,tyrosine phosphorylation of Stat5 protein,Jak2,Janus kinase 2
4613,24514,GO:0042508,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0042508,tyrosine phosphorylation of Stat1 protein,Jak2,Janus kinase 2
4614,24514,GO:0042517,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0042517,positive regulation of tyrosine phosphorylation of Stat3 protein,Jak2,Janus kinase 2
4615,24514,GO:0042523,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0042523,positive regulation of tyrosine phosphorylation of Stat5 protein,Jak2,Janus kinase 2
4616,24514,GO:0042977,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0042977,activation of JAK2 kinase activity,Jak2,Janus kinase 2
4617,24514,GO:0043065,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0043065,positive regulation of apoptotic process,Jak2,Janus kinase 2
4618,24514,GO:0043066,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0043066,negative regulation of apoptotic process,Jak2,Janus kinase 2
4619,24514,GO:0043388,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0043388,positive regulation of DNA binding,Jak2,Janus kinase 2
4620,24514,GO:0043392,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0043392,negative regulation of DNA binding,Jak2,Janus kinase 2
4621,24514,GO:0043524,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0043524,negative regulation of neuron apoptotic process,Jak2,Janus kinase 2
4622,24514,GO:0043548,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0043548,phosphatidylinositol 3-kinase binding,Jak2,Janus kinase 2
4623,24514,GO:0043560,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0043560,insulin receptor substrate binding,Jak2,Janus kinase 2
4624,24514,GO:0045121,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0045121,membrane raft,Jak2,Janus kinase 2
4625,24514,GO:0045429,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0045429,positive regulation of nitric oxide biosynthetic process,Jak2,Janus kinase 2
4626,24514,GO:0045597,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0045597,positive regulation of cell differentiation,Jak2,Janus kinase 2
4627,24514,GO:0045822,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0045822,negative regulation of heart contraction,Jak2,Janus kinase 2
4628,24514,GO:0046677,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0046677,response to antibiotic,Jak2,Janus kinase 2
4629,24514,GO:0046777,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0046777,protein autophosphorylation,Jak2,Janus kinase 2
4630,24514,GO:0048008,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0048008,platelet-derived growth factor receptor signaling pathway,Jak2,Janus kinase 2
4631,24514,GO:0050727,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0050727,regulation of inflammatory response,Jak2,Janus kinase 2
4632,24514,GO:0050729,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0050729,positive regulation of inflammatory response,Jak2,Janus kinase 2
4633,24514,GO:0050731,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,Jak2,Janus kinase 2
4634,24514,GO:0050867,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0050867,positive regulation of cell activation,Jak2,Janus kinase 2
4635,24514,GO:0051091,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0051091,positive regulation of sequence-specific DNA binding transcription factor activity,Jak2,Janus kinase 2
4636,24514,GO:0051428,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0051428,peptide hormone receptor binding,Jak2,Janus kinase 2
4637,24514,GO:0051770,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,Jak2,Janus kinase 2
4638,24514,GO:0060333,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0060333,interferon-gamma-mediated signaling pathway,Jak2,Janus kinase 2
4639,24514,GO:0060396,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0060396,growth hormone receptor signaling pathway,Jak2,Janus kinase 2
4640,24514,GO:0060397,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0060397,JAK-STAT cascade involved in growth hormone signaling pathway,Jak2,Janus kinase 2
4641,24514,GO:0060399,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0060399,positive regulation of growth hormone receptor signaling pathway,Jak2,Janus kinase 2
4642,24514,GO:0061180,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0061180,mammary gland epithelium development,Jak2,Janus kinase 2
4643,24514,GO:0070671,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0070671,response to interleukin-12,Jak2,Janus kinase 2
4644,24514,GO:0097191,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0097191,extrinsic apoptotic signaling pathway,Jak2,Janus kinase 2
4645,24514,GO:0097296,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:0097296,activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,Jak2,Janus kinase 2
4646,24514,GO:2001235,https://www.ncbi.nlm.nih.gov/gene/?term=24514,http://amigo.geneontology.org/amigo/term/GO:2001235,positive regulation of apoptotic signaling pathway,Jak2,Janus kinase 2
4647,24331,GO:0000122,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0000122,negative regulation of transcription from RNA polymerase II promoter,Cela1,chymotrypsin-like elastase family member 1
4648,24331,GO:0004252,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0004252,serine-type endopeptidase activity,Cela1,chymotrypsin-like elastase family member 1
4649,24331,GO:0005576,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0005576,extracellular region,Cela1,chymotrypsin-like elastase family member 1
4650,24331,GO:0006508,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0006508,proteolysis,Cela1,chymotrypsin-like elastase family member 1
4651,24331,GO:0006954,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0006954,inflammatory response,Cela1,chymotrypsin-like elastase family member 1
4652,24331,GO:0009791,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0009791,post-embryonic development,Cela1,chymotrypsin-like elastase family member 1
4653,24331,GO:0016055,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0016055,Wnt signaling pathway,Cela1,chymotrypsin-like elastase family member 1
4654,24331,GO:0031017,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0031017,exocrine pancreas development,Cela1,chymotrypsin-like elastase family member 1
4655,24331,GO:0035264,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0035264,multicellular organism growth,Cela1,chymotrypsin-like elastase family member 1
4656,24331,GO:0042127,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0042127,regulation of cell proliferation,Cela1,chymotrypsin-like elastase family member 1
4657,24331,GO:0045595,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0045595,regulation of cell differentiation,Cela1,chymotrypsin-like elastase family member 1
4658,24331,GO:0045944,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0045944,positive regulation of transcription from RNA polymerase II promoter,Cela1,chymotrypsin-like elastase family member 1
4659,24331,GO:0046872,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0046872,metal ion binding,Cela1,chymotrypsin-like elastase family member 1
4660,24331,GO:0055123,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0055123,digestive system development,Cela1,chymotrypsin-like elastase family member 1
4661,24331,GO:0061113,https://www.ncbi.nlm.nih.gov/gene/?term=24331,http://amigo.geneontology.org/amigo/term/GO:0061113,pancreas morphogenesis,Cela1,chymotrypsin-like elastase family member 1
4662,24693,GO:0001516,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0001516,prostaglandin biosynthetic process,Ptgs1,prostaglandin-endoperoxide synthase 1
4663,24693,GO:0001750,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0001750,photoreceptor outer segment,Ptgs1,prostaglandin-endoperoxide synthase 1
4664,24693,GO:0004601,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0004601,peroxidase activity,Ptgs1,prostaglandin-endoperoxide synthase 1
4665,24693,GO:0004666,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0004666,prostaglandin-endoperoxide synthase activity,Ptgs1,prostaglandin-endoperoxide synthase 1
4666,24693,GO:0005634,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0005634,nucleus,Ptgs1,prostaglandin-endoperoxide synthase 1
4667,24693,GO:0005635,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0005635,nuclear envelope,Ptgs1,prostaglandin-endoperoxide synthase 1
4668,24693,GO:0005737,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0005737,cytoplasm,Ptgs1,prostaglandin-endoperoxide synthase 1
4669,24693,GO:0005789,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0005789,endoplasmic reticulum membrane,Ptgs1,prostaglandin-endoperoxide synthase 1
4670,24693,GO:0006693,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0006693,prostaglandin metabolic process,Ptgs1,prostaglandin-endoperoxide synthase 1
4671,24693,GO:0006979,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0006979,response to oxidative stress,Ptgs1,prostaglandin-endoperoxide synthase 1
4672,24693,GO:0007568,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0007568,aging,Ptgs1,prostaglandin-endoperoxide synthase 1
4673,24693,GO:0007612,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0007612,learning,Ptgs1,prostaglandin-endoperoxide synthase 1
4674,24693,GO:0007613,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0007613,memory,Ptgs1,prostaglandin-endoperoxide synthase 1
4675,24693,GO:0008217,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0008217,regulation of blood pressure,Ptgs1,prostaglandin-endoperoxide synthase 1
4676,24693,GO:0008289,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0008289,lipid binding,Ptgs1,prostaglandin-endoperoxide synthase 1
4677,24693,GO:0010243,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0010243,response to organonitrogen compound,Ptgs1,prostaglandin-endoperoxide synthase 1
4678,24693,GO:0010700,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0010700,negative regulation of norepinephrine secretion,Ptgs1,prostaglandin-endoperoxide synthase 1
4679,24693,GO:0019233,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0019233,sensory perception of pain,Ptgs1,prostaglandin-endoperoxide synthase 1
4680,24693,GO:0019371,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0019371,cyclooxygenase pathway,Ptgs1,prostaglandin-endoperoxide synthase 1
4681,24693,GO:0020037,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0020037,heme binding,Ptgs1,prostaglandin-endoperoxide synthase 1
4682,24693,GO:0032811,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0032811,negative regulation of epinephrine secretion,Ptgs1,prostaglandin-endoperoxide synthase 1
4683,24693,GO:0035633,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0035633,maintenance of blood-brain barrier,Ptgs1,prostaglandin-endoperoxide synthase 1
4684,24693,GO:0042127,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0042127,regulation of cell proliferation,Ptgs1,prostaglandin-endoperoxide synthase 1
4685,24693,GO:0043231,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0043231,intracellular membrane-bounded organelle,Ptgs1,prostaglandin-endoperoxide synthase 1
4686,24693,GO:0045907,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0045907,positive regulation of vasoconstriction,Ptgs1,prostaglandin-endoperoxide synthase 1
4687,24693,GO:0045987,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0045987,positive regulation of smooth muscle contraction,Ptgs1,prostaglandin-endoperoxide synthase 1
4688,24693,GO:0046872,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0046872,metal ion binding,Ptgs1,prostaglandin-endoperoxide synthase 1
4689,24693,GO:0051213,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0051213,dioxygenase activity,Ptgs1,prostaglandin-endoperoxide synthase 1
4690,24693,GO:0051412,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0051412,response to corticosterone,Ptgs1,prostaglandin-endoperoxide synthase 1
4691,24693,GO:0055114,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0055114,oxidation-reduction process,Ptgs1,prostaglandin-endoperoxide synthase 1
4692,24693,GO:0070542,https://www.ncbi.nlm.nih.gov/gene/?term=24693,http://amigo.geneontology.org/amigo/term/GO:0070542,response to fatty acid,Ptgs1,prostaglandin-endoperoxide synthase 1
4693,24246,GO:0000082,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0000082,G1/S transition of mitotic cell cycle,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4694,24246,GO:0001666,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0001666,response to hypoxia,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4695,24246,GO:0002028,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0002028,regulation of sodium ion transport,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4696,24246,GO:0004674,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0004674,protein serine/threonine kinase activity,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4697,24246,GO:0004683,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0004683,calmodulin-dependent protein kinase activity,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4698,24246,GO:0005515,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0005515,protein binding,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4699,24246,GO:0005516,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0005516,calmodulin binding,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4700,24246,GO:0005524,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0005524,ATP binding,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4701,24246,GO:0005634,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0005634,nucleus,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4702,24246,GO:0005737,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0005737,cytoplasm,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4703,24246,GO:0005829,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0005829,cytosol,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4704,24246,GO:0005954,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0005954,calcium- and calmodulin-dependent protein kinase complex,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4705,24246,GO:0006468,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0006468,protein phosphorylation,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4706,24246,GO:0006816,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0006816,calcium ion transport,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4707,24246,GO:0010389,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0010389,regulation of G2/M transition of mitotic cell cycle,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4708,24246,GO:0010613,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0010613,positive regulation of cardiac muscle hypertrophy,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4709,24246,GO:0014704,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0014704,intercalated disc,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4710,24246,GO:0014911,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0014911,positive regulation of smooth muscle cell migration,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4711,24246,GO:0016020,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0016020,membrane,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4712,24246,GO:0016529,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0016529,sarcoplasmic reticulum,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4713,24246,GO:0017080,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0017080,sodium channel regulator activity,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4714,24246,GO:0018105,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0018105,peptidyl-serine phosphorylation,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4715,24246,GO:0018107,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0018107,peptidyl-threonine phosphorylation,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4716,24246,GO:0030007,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0030007,cellular potassium ion homeostasis,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4717,24246,GO:0030315,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0030315,T-tubule,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4718,24246,GO:0031432,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0031432,titin binding,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4719,24246,GO:0031594,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0031594,neuromuscular junction,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4720,24246,GO:0033017,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0033017,sarcoplasmic reticulum membrane,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4721,24246,GO:0034704,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0034704,calcium channel complex,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4722,24246,GO:0035022,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0035022,positive regulation of Rac protein signal transduction,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4723,24246,GO:0043025,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0043025,neuronal cell body,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4724,24246,GO:0043194,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0043194,axon initial segment,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4725,24246,GO:0043234,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0043234,protein complex,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4726,24246,GO:0044325,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0044325,ion channel binding,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4727,24246,GO:0046777,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0046777,protein autophosphorylation,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4728,24246,GO:0048471,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0048471,perinuclear region of cytoplasm,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4729,24246,GO:0048661,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0048661,positive regulation of smooth muscle cell proliferation,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4730,24246,GO:0050998,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0050998,nitric-oxide synthase binding,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4731,24246,GO:0055119,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0055119,relaxation of cardiac muscle,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4732,24246,GO:0060048,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0060048,cardiac muscle contraction,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4733,24246,GO:0060341,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0060341,regulation of cellular localization,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4734,24246,GO:0061049,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0061049,cell growth involved in cardiac muscle cell development,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4735,24246,GO:0070374,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0070374,positive regulation of ERK1 and ERK2 cascade,Camk2d,calcium/calmodulin-dependent protein kinase II delta
4736,24246,GO:0086003,https://www.ncbi.nlm.nih.gov/gene/?term=24246,http://amigo.geneontology.org/amigo/term/GO:0086003,cardiac muscle cell contraction,Camk2d,calcium/calmodulin-dependent protein kinase II delta
